meter_id,local_interval_datetime,kwh,voltage,rssi,pf
Customer_Meter_10,2022-09-18T01:30:00Z,0.04,282.07,-110,0.98
Customer_Meter_10,2022-09-18T01:45:00Z,0.08,283.12,-110,0.91
Customer_Meter_10,2022-09-18T02:00:00Z,0.04,280.35,-110,0.97
Customer_Meter_10,2022-09-18T02:15:00Z,0.08,279.97,-111,0.96
Customer_Meter_10,2022-09-18T02:30:00Z,0.08,279.66,-110,0.9
Customer_Meter_10,2022-09-18T02:45:00Z,0.04,285.67,-111,0.93
Customer_Meter_10,2022-09-18T03:00:00Z,0.08,283.72,-111,0.97
Customer_Meter_10,2022-09-18T03:15:00Z,0.04,282.53,-111,0.98
Customer_Meter_10,2022-09-18T03:30:00Z,0.08,284.07,-111,0.97
Customer_Meter_10,2022-09-18T03:45:00Z,0.04,279.55,-111,0.93
Customer_Meter_10,2022-09-18T04:00:00Z,0.08,283.07,-110,0.95
Customer_Meter_10,2022-09-18T04:15:00Z,0.04,281.38,-111,0.94
Customer_Meter_10,2022-09-18T04:30:00Z,0.08,281.18,-110,0.98
Customer_Meter_10,2022-09-18T04:45:00Z,0.08,284.38,-110,0.91
Customer_Meter_10,2022-09-18T05:00:00Z,0.04,284.47,-111,0.97
Customer_Meter_10,2022-09-18T05:15:00Z,0.08,285.87,-111,0.94
Customer_Meter_10,2022-09-18T05:30:00Z,0.04,286.19,-110,0.91
Customer_Meter_10,2022-09-18T05:45:00Z,0.08,282.73,-111,0.93
Customer_Meter_10,2022-09-18T06:00:00Z,0.04,285.68,-111,0.91
Customer_Meter_10,2022-09-18T06:15:00Z,0.08,285.57,-110,0.92
Customer_Meter_10,2022-09-18T06:30:00Z,0.04,282.77,-110,0.99
Customer_Meter_10,2022-09-18T06:45:00Z,0.08,281.88,-110,0.95
Customer_Meter_10,2022-09-18T07:00:00Z,0.04,284.07,-111,0.96
Customer_Meter_10,2022-09-18T07:15:00Z,0.08,286.47,-110,0.95
Customer_Meter_10,2022-09-18T07:30:00Z,0.04,282.25,-110,0.94
Customer_Meter_10,2022-09-18T07:45:00Z,0.08,284.83,-110,0.97
Customer_Meter_10,2022-09-18T08:00:00Z,0.04,279.61,-111,0.98
Customer_Meter_10,2022-09-18T08:15:00Z,0.08,286.23,-111,0.96
Customer_Meter_10,2022-09-18T08:30:00Z,0.04,286.4,-110,0.93
Customer_Meter_10,2022-09-18T08:45:00Z,0.08,279.13,-110,0.97
Customer_Meter_10,2022-09-18T09:00:00Z,0.04,285.56,-111,0.99
Customer_Meter_10,2022-09-18T09:15:00Z,0.08,284.53,-110,0.97
Customer_Meter_10,2022-09-18T09:30:00Z,0.04,281.44,-110,0.98
Customer_Meter_10,2022-09-18T09:45:00Z,0.08,285.28,-110,0.96
Customer_Meter_10,2022-09-18T10:00:00Z,0.08,279.95,-110,0.96
Customer_Meter_10,2022-09-18T10:15:00Z,0.04,283.64,-110,0.94
Customer_Meter_10,2022-09-18T10:30:00Z,0.08,281.57,-111,0.9
Customer_Meter_10,2022-09-18T10:45:00Z,0.04,283.09,-111,0.95
Customer_Meter_10,2022-09-18T11:00:00Z,0.08,285.67,-110,0.98
Customer_Meter_10,2022-09-18T11:15:00Z,0.04,281.98,-111,0.99
Customer_Meter_10,2022-09-18T11:30:00Z,0.08,283.97,-111,0.97
Customer_Meter_10,2022-09-18T11:45:00Z,0.36,283.33,-110,0.98
Customer_Meter_10,2022-09-18T12:00:00Z,2.56,279,-110,0.93
Customer_Meter_10,2022-09-18T12:15:00Z,4.28,285.5,-111,0.92
Customer_Meter_10,2022-09-18T12:30:00Z,3.84,280.62,-111,0.92
Customer_Meter_10,2022-09-18T12:45:00Z,3.68,282.39,-110,0.96
Customer_Meter_10,2022-09-18T13:00:00Z,3.88,284.52,-110,0.95
Customer_Meter_10,2022-09-18T13:15:00Z,4.16,285.82,-110,0.99
Customer_Meter_10,2022-09-18T13:30:00Z,3.84,281.05,-111,0.99
Customer_Meter_10,2022-09-18T13:45:00Z,3.64,284.3,-111,0.95
Customer_Meter_10,2022-09-18T14:00:00Z,3.96,279.13,-110,0.9
Customer_Meter_10,2022-09-18T14:15:00Z,4.16,285.47,-111,0.92
Customer_Meter_10,2022-09-18T14:30:00Z,3.88,283.98,-111,0.91
Customer_Meter_10,2022-09-18T14:45:00Z,3.68,281.04,-111,0.99
Customer_Meter_10,2022-09-18T15:00:00Z,3.96,284.22,-110,0.96
Customer_Meter_10,2022-09-18T15:15:00Z,4.12,286.02,-111,0.95
Customer_Meter_10,2022-09-18T15:30:00Z,3.84,281.85,-111,0.96
Customer_Meter_10,2022-09-18T15:45:00Z,3.68,280.6,-110,0.95
Customer_Meter_10,2022-09-18T16:00:00Z,4,284.18,-110,0.94
Customer_Meter_10,2022-09-18T16:15:00Z,4.12,280.31,-111,0.95
Customer_Meter_10,2022-09-18T16:30:00Z,3.8,285.77,-110,0.94
Customer_Meter_10,2022-09-18T16:45:00Z,3.68,283.91,-110,0.93
Customer_Meter_10,2022-09-18T17:00:00Z,4.04,286.04,-110,0.91
Customer_Meter_10,2022-09-18T17:15:00Z,4.04,280.15,-111,0.93
Customer_Meter_10,2022-09-18T17:30:00Z,3.8,286.24,-111,0.96
Customer_Meter_10,2022-09-18T17:45:00Z,3.68,284.68,-111,0.97
Customer_Meter_10,2022-09-18T18:00:00Z,4,278.79,-110,0.92
Customer_Meter_10,2022-09-18T18:15:00Z,4.12,278.88,-111,0.98
Customer_Meter_10,2022-09-18T18:30:00Z,3.76,284.06,-111,0.94
Customer_Meter_10,2022-09-18T18:45:00Z,3.68,285.78,-111,0.93
Customer_Meter_10,2022-09-18T19:00:00Z,4,285.84,-110,0.91
Customer_Meter_10,2022-09-18T19:15:00Z,4.08,285.86,-110,0.95
Customer_Meter_10,2022-09-18T19:30:00Z,3.76,285.22,-110,0.9
Customer_Meter_10,2022-09-18T19:45:00Z,3.68,280.48,-111,0.91
Customer_Meter_10,2022-09-18T20:00:00Z,4.04,284.21,-110,0.91
Customer_Meter_10,2022-09-18T20:15:00Z,4.04,281.87,-111,0.95
Customer_Meter_10,2022-09-18T20:30:00Z,3.92,283.87,-110,0.98
Customer_Meter_10,2022-09-18T20:45:00Z,3.56,284.72,-110,0.94
Customer_Meter_10,2022-09-18T21:00:00Z,3.68,279.79,-110,0.94
Customer_Meter_10,2022-09-18T21:15:00Z,3.68,284.71,-110,0.9
Customer_Meter_10,2022-09-18T21:30:00Z,4,282.4,-110,0.98
Customer_Meter_10,2022-09-18T21:45:00Z,4.12,279.76,-111,0.91
Customer_Meter_10,2022-09-18T22:00:00Z,3.72,284.34,-110,0.98
Customer_Meter_10,2022-09-18T22:15:00Z,3.68,284.08,-111,0.93
Customer_Meter_10,2022-09-18T22:30:00Z,3.64,284.07,-110,0.93
Customer_Meter_10,2022-09-18T22:45:00Z,3.6,280.73,-110,0.91
Customer_Meter_10,2022-09-18T23:00:00Z,4.08,280.81,-110,0.94
Customer_Meter_10,2022-09-18T23:15:00Z,4.08,280.35,-111,0.91
Customer_Meter_10,2022-09-18T23:30:00Z,3.8,281.51,-110,0.94
Customer_Meter_10,2022-09-18T23:45:00Z,3.6,283.62,-110,0.96
Customer_Meter_10,2022-09-19T00:00:00Z,3.68,283.83,-111,0.93
Customer_Meter_10,2022-09-19T00:15:00Z,3.68,282.06,-111,0.94
Customer_Meter_10,2022-09-19T00:30:00Z,4.12,280,-111,0.91
Customer_Meter_10,2022-09-19T00:45:00Z,4.08,281.49,-110,0.97
Customer_Meter_10,2022-09-19T01:00:00Z,3.84,281.13,-110,0.92
Customer_Meter_10,2022-09-19T01:15:00Z,3.6,286.3,-110,0.95
Customer_Meter_10,2022-09-19T01:30:00Z,3.68,283.19,-110,0.93
Customer_Meter_10,2022-09-19T01:45:00Z,3.72,284.24,-111,0.91
Customer_Meter_10,2022-09-19T02:00:00Z,4.08,285.32,-110,0.95
Customer_Meter_10,2022-09-19T02:15:00Z,4.12,279.51,-111,0.96
Customer_Meter_10,2022-09-19T02:30:00Z,3.8,286.46,-110,0.97
Customer_Meter_10,2022-09-19T02:45:00Z,3.64,281.25,-111,0.93
Customer_Meter_10,2022-09-19T03:00:00Z,3.72,281.1,-110,0.95
Customer_Meter_10,2022-09-19T03:15:00Z,3.68,278.74,-111,0.95
Customer_Meter_10,2022-09-19T03:30:00Z,4.12,284.17,-111,0.95
Customer_Meter_10,2022-09-19T03:45:00Z,4.12,279.98,-111,0.94
Customer_Meter_10,2022-09-19T04:00:00Z,3.76,284.89,-110,0.93
Customer_Meter_10,2022-09-19T04:15:00Z,3.72,283.37,-110,0.98
Customer_Meter_10,2022-09-19T04:30:00Z,3.72,278.88,-111,0.93
Customer_Meter_10,2022-09-19T04:45:00Z,3.72,281.8,-111,0.94
Customer_Meter_10,2022-09-19T05:00:00Z,4.08,284.78,-110,0.95
Customer_Meter_10,2022-09-19T05:15:00Z,4.16,278.71,-110,0.97
Customer_Meter_10,2022-09-19T05:30:00Z,3.76,279.67,-110,0.94
Customer_Meter_10,2022-09-19T05:45:00Z,3.68,279.94,-111,0.91
Customer_Meter_10,2022-09-19T06:00:00Z,3.68,284,-111,0.94
Customer_Meter_10,2022-09-19T06:15:00Z,3.72,281.55,-111,0.91
Customer_Meter_10,2022-09-19T06:30:00Z,4.12,283.3,-110,0.95
Customer_Meter_10,2022-09-19T06:45:00Z,4.16,285.08,-110,0.93
Customer_Meter_10,2022-09-19T07:00:00Z,3.72,283.37,-110,0.97
Customer_Meter_10,2022-09-19T07:15:00Z,3.68,284.71,-110,0.94
Customer_Meter_10,2022-09-19T07:30:00Z,3.72,281.17,-110,0.97
Customer_Meter_10,2022-09-19T07:45:00Z,3.72,281.65,-111,0.91
Customer_Meter_10,2022-09-19T08:00:00Z,4.2,286.17,-110,0.95
Customer_Meter_10,2022-09-19T08:15:00Z,4.24,282.26,-110,0.91
Customer_Meter_10,2022-09-19T08:30:00Z,3.72,281.6,-110,0.93
Customer_Meter_10,2022-09-19T08:45:00Z,3.68,284.74,-111,0.97
Customer_Meter_10,2022-09-19T09:00:00Z,3.68,286.14,-111,0.94
Customer_Meter_10,2022-09-19T09:15:00Z,3.76,280.59,-111,0.98
Customer_Meter_10,2022-09-19T09:30:00Z,4.28,279.92,-111,0.94
Customer_Meter_10,2022-09-19T09:45:00Z,4.12,280.04,-111,0.98
Customer_Meter_10,2022-09-19T10:00:00Z,3.72,284.92,-111,0.94
Customer_Meter_10,2022-09-19T10:15:00Z,3.68,285.29,-111,0.99
Customer_Meter_10,2022-09-19T10:30:00Z,3.64,281.12,-111,0.98
Customer_Meter_10,2022-09-19T10:45:00Z,3.72,286.22,-111,0.92
Customer_Meter_10,2022-09-19T11:00:00Z,4.24,285.57,-111,0.98
Customer_Meter_10,2022-09-19T11:15:00Z,4.08,286.3,-111,0.98
Customer_Meter_10,2022-09-19T11:30:00Z,3.68,282.04,-111,0.95
Customer_Meter_10,2022-09-19T11:45:00Z,3.64,285.36,-110,0.95
Customer_Meter_10,2022-09-19T12:00:00Z,3.68,279.23,-111,0.96
Customer_Meter_10,2022-09-19T12:15:00Z,3.68,280.96,-110,0.95
Customer_Meter_10,2022-09-19T12:30:00Z,4.16,280.69,-110,0.92
Customer_Meter_10,2022-09-19T12:45:00Z,4.12,280.56,-111,0.91
Customer_Meter_10,2022-09-19T13:00:00Z,3.68,284.42,-110,0.9
Customer_Meter_10,2022-09-19T13:15:00Z,3.68,280.62,-111,0.99
Customer_Meter_10,2022-09-19T13:30:00Z,3.68,286.37,-111,0.95
Customer_Meter_10,2022-09-19T13:45:00Z,3.6,285.33,-110,0.9
Customer_Meter_10,2022-09-19T14:00:00Z,4.2,281.42,-110,0.94
Customer_Meter_10,2022-09-19T14:15:00Z,4.08,281.56,-111,0.97
Customer_Meter_10,2022-09-19T14:30:00Z,3.64,284.11,-110,0.9
Customer_Meter_10,2022-09-19T14:45:00Z,3.68,278.96,-111,0.94
Customer_Meter_10,2022-09-19T15:00:00Z,3.56,283.01,-111,0.97
Customer_Meter_10,2022-09-19T15:15:00Z,3.68,280.33,-110,0.91
Customer_Meter_10,2022-09-19T15:30:00Z,4.24,282.55,-110,0.94
Customer_Meter_10,2022-09-19T15:45:00Z,4.08,282.3,-110,0.95
Customer_Meter_10,2022-09-19T16:00:00Z,3.56,284.02,-111,0.91
Customer_Meter_10,2022-09-19T16:15:00Z,3.68,279.63,-111,0.97
Customer_Meter_10,2022-09-19T16:30:00Z,3.68,279.99,-111,0.95
Customer_Meter_10,2022-09-19T16:45:00Z,3.72,285.49,-110,0.94
Customer_Meter_10,2022-09-19T17:00:00Z,4.16,283.64,-111,0.91
Customer_Meter_10,2022-09-19T17:15:00Z,3.96,285.2,-110,0.97
Customer_Meter_10,2022-09-19T17:30:00Z,3.68,280.9,-111,0.94
Customer_Meter_10,2022-09-19T17:45:00Z,3.68,280.84,-111,0.98
Customer_Meter_10,2022-09-19T18:00:00Z,3.68,279.67,-111,0.98
Customer_Meter_10,2022-09-19T18:15:00Z,3.72,283.63,-111,0.94
Customer_Meter_10,2022-09-19T18:30:00Z,4.2,280.64,-110,0.96
Customer_Meter_10,2022-09-19T18:45:00Z,4,280.89,-111,0.92
Customer_Meter_10,2022-09-19T19:00:00Z,3.6,285.75,-110,0.93
Customer_Meter_10,2022-09-19T19:15:00Z,3.68,285.51,-110,0.97
Customer_Meter_10,2022-09-19T19:30:00Z,3.68,282.78,-110,0.92
Customer_Meter_10,2022-09-19T19:45:00Z,3.8,282.91,-110,0.93
Customer_Meter_10,2022-09-19T20:00:00Z,4.28,283.74,-110,0.94
Customer_Meter_10,2022-09-19T20:15:00Z,4,282.04,-111,0.92
Customer_Meter_10,2022-09-19T20:30:00Z,3.56,278.86,-110,0.91
Customer_Meter_10,2022-09-19T20:45:00Z,3.64,278.66,-110,0.96
Customer_Meter_10,2022-09-19T21:00:00Z,3.64,285.82,-111,0.96
Customer_Meter_10,2022-09-19T21:15:00Z,3.68,284.34,-110,0.93
Customer_Meter_10,2022-09-19T21:30:00Z,4.04,279.64,-110,0.9
Customer_Meter_10,2022-09-19T21:45:00Z,3.92,285.7,-110,0.97
Customer_Meter_10,2022-09-19T22:00:00Z,3.64,279.45,-111,0.97
Customer_Meter_10,2022-09-19T22:15:00Z,3.52,279.28,-110,0.99
Customer_Meter_10,2022-09-19T22:30:00Z,3.64,279.34,-110,0.93
Customer_Meter_10,2022-09-19T22:45:00Z,3.72,284.56,-110,0.98
Customer_Meter_10,2022-09-19T23:00:00Z,4.04,281.89,-111,0.95
Customer_Meter_10,2022-09-19T23:15:00Z,3.92,285.84,-110,0.93
Customer_Meter_10,2022-09-19T23:30:00Z,3.64,285.23,-110,0.99
Customer_Meter_10,2022-09-19T23:45:00Z,3.56,283.24,-111,0.91
Customer_Meter_10,2022-09-20T00:00:00Z,3.64,279.47,-110,0.94
Customer_Meter_10,2022-09-20T00:15:00Z,3.76,285.5,-111,0.92
Customer_Meter_10,2022-09-20T00:30:00Z,4.28,280.31,-111,0.92
Customer_Meter_10,2022-09-20T00:45:00Z,4,284.97,-110,0.94
Customer_Meter_10,2022-09-20T01:00:00Z,3.64,281.43,-110,0.96
Customer_Meter_10,2022-09-20T01:15:00Z,3.64,283.77,-111,0.92
Customer_Meter_10,2022-09-20T01:30:00Z,3.72,278.84,-111,0.94
Customer_Meter_10,2022-09-20T01:45:00Z,3.84,282.15,-111,0.94
Customer_Meter_10,2022-09-20T02:00:00Z,4.28,280.34,-111,0.96
Customer_Meter_10,2022-09-20T02:15:00Z,4,281.68,-111,0.92
Customer_Meter_10,2022-09-20T02:30:00Z,3.72,282.57,-110,0.96
Customer_Meter_10,2022-09-20T02:45:00Z,3.68,280.75,-110,0.9
Customer_Meter_10,2022-09-20T03:00:00Z,3.68,278.77,-111,0.96
Customer_Meter_10,2022-09-20T03:15:00Z,3.88,280.42,-110,0.91
Customer_Meter_10,2022-09-20T03:30:00Z,4.28,279.14,-110,0.97
Customer_Meter_10,2022-09-20T03:45:00Z,3.92,284.05,-110,0.91
Customer_Meter_10,2022-09-20T04:00:00Z,3.72,279.32,-111,0.93
Customer_Meter_10,2022-09-20T04:15:00Z,3.72,284.86,-111,0.97
Customer_Meter_10,2022-09-20T04:30:00Z,3.72,279.16,-111,0.93
Customer_Meter_10,2022-09-20T04:45:00Z,3.8,283.22,-110,0.96
Customer_Meter_10,2022-09-20T05:00:00Z,4.32,286.21,-110,0.99
Customer_Meter_10,2022-09-20T05:15:00Z,4,279.18,-111,0.93
Customer_Meter_10,2022-09-20T05:30:00Z,3.76,284.12,-111,0.93
Customer_Meter_10,2022-09-20T05:45:00Z,3.76,285.85,-110,0.94
Customer_Meter_10,2022-09-20T06:00:00Z,3.76,285.39,-111,0.99
Customer_Meter_10,2022-09-20T06:15:00Z,3.88,285.82,-110,0.95
Customer_Meter_10,2022-09-20T06:30:00Z,4.4,285.88,-110,0.96
Customer_Meter_10,2022-09-20T06:45:00Z,4.08,283.8,-110,0.96
Customer_Meter_10,2022-09-20T07:00:00Z,3.72,285.7,-110,0.96
Customer_Meter_10,2022-09-20T07:15:00Z,3.76,284.61,-110,0.9
Customer_Meter_10,2022-09-20T07:30:00Z,3.72,285.16,-111,0.9
Customer_Meter_10,2022-09-20T07:45:00Z,3.84,280.65,-110,0.91
Customer_Meter_10,2022-09-20T08:00:00Z,4.24,283.65,-110,0.91
Customer_Meter_10,2022-09-20T08:15:00Z,3.96,279.3,-110,0.93
Customer_Meter_10,2022-09-20T08:30:00Z,3.64,279.14,-111,0.98
Customer_Meter_10,2022-09-20T08:45:00Z,3.6,285.73,-111,0.93
Customer_Meter_10,2022-09-20T09:00:00Z,3.68,282.8,-111,0.92
Customer_Meter_10,2022-09-20T09:15:00Z,4.04,285.44,-111,0.94
Customer_Meter_10,2022-09-20T09:30:00Z,4.4,285.8,-110,0.97
Customer_Meter_10,2022-09-20T09:45:00Z,4.2,283.09,-111,0.95
Customer_Meter_10,2022-09-20T10:00:00Z,3.72,280.23,-111,0.96
Customer_Meter_10,2022-09-20T10:15:00Z,3.68,282.55,-110,0.98
Customer_Meter_10,2022-09-20T10:30:00Z,3.72,281.9,-111,0.98
Customer_Meter_10,2022-09-20T10:45:00Z,4.04,284.86,-111,0.95
Customer_Meter_10,2022-09-20T11:00:00Z,4.4,280.08,-111,0.92
Customer_Meter_10,2022-09-20T11:15:00Z,3.92,283.78,-111,0.93
Customer_Meter_10,2022-09-20T11:30:00Z,3.76,284.11,-110,0.95
Customer_Meter_10,2022-09-20T11:45:00Z,3.8,280.36,-110,0.9
Customer_Meter_10,2022-09-20T12:00:00Z,3.76,279.92,-110,0.96
Customer_Meter_10,2022-09-20T12:15:00Z,4.16,286.12,-111,0.96
Customer_Meter_10,2022-09-20T12:30:00Z,4.48,281.26,-111,0.97
Customer_Meter_10,2022-09-20T12:45:00Z,4.04,279.26,-110,0.96
Customer_Meter_10,2022-09-20T13:00:00Z,3.68,281.39,-110,0.98
Customer_Meter_10,2022-09-20T13:15:00Z,3.52,283.71,-111,0.98
Customer_Meter_10,2022-09-20T13:30:00Z,3.6,282.49,-110,0.9
Customer_Meter_10,2022-09-20T13:45:00Z,3.76,286.26,-110,0.91
Customer_Meter_10,2022-09-20T14:00:00Z,4.12,284.12,-110,0.93
Customer_Meter_10,2022-09-20T14:15:00Z,3.76,285.91,-111,0.94
Customer_Meter_10,2022-09-20T14:30:00Z,3.6,286.49,-110,0.94
Customer_Meter_10,2022-09-20T14:45:00Z,3.64,280.99,-110,0.97
Customer_Meter_10,2022-09-20T15:00:00Z,3.48,279.77,-110,0.96
Customer_Meter_10,2022-09-20T15:15:00Z,3.88,284.45,-110,0.93
Customer_Meter_10,2022-09-20T15:30:00Z,4.04,281.28,-110,0.96
Customer_Meter_10,2022-09-20T15:45:00Z,3.88,285.57,-111,0.93
Customer_Meter_10,2022-09-20T16:00:00Z,3.52,282.76,-110,0.98
Customer_Meter_10,2022-09-20T16:15:00Z,3.64,283.92,-110,0.97
Customer_Meter_10,2022-09-20T16:30:00Z,3.64,279.11,-110,0.93
Customer_Meter_10,2022-09-20T16:45:00Z,3.76,278.64,-111,0.91
Customer_Meter_10,2022-09-20T17:00:00Z,4.12,282.4,-111,0.98
Customer_Meter_10,2022-09-20T17:15:00Z,3.84,281.76,-110,0.97
Customer_Meter_10,2022-09-20T17:30:00Z,3.6,282.13,-111,0.96
Customer_Meter_10,2022-09-20T17:45:00Z,3.52,282.88,-110,0.9
Customer_Meter_10,2022-09-20T18:00:00Z,3.64,282.31,-111,0.91
Customer_Meter_10,2022-09-20T18:15:00Z,3.88,284.16,-110,0.95
Customer_Meter_10,2022-09-20T18:30:00Z,4,285.5,-110,0.93
Customer_Meter_10,2022-09-20T18:45:00Z,3.72,279.08,-110,0.96
Customer_Meter_10,2022-09-20T19:00:00Z,3.64,279.8,-110,0.98
Customer_Meter_10,2022-09-20T19:15:00Z,3.52,280.72,-111,0.94
Customer_Meter_10,2022-09-20T19:30:00Z,3.6,280.69,-110,0.94
Customer_Meter_10,2022-09-20T19:45:00Z,3.96,279.61,-110,0.92
Customer_Meter_10,2022-09-20T20:00:00Z,3.96,279.09,-110,0.98
Customer_Meter_10,2022-09-20T20:15:00Z,3.72,285.88,-111,0.94
Customer_Meter_10,2022-09-20T20:30:00Z,3.64,285.43,-111,0.95
Customer_Meter_10,2022-09-20T20:45:00Z,3.56,286.48,-111,0.92
Customer_Meter_10,2022-09-20T21:00:00Z,3.56,285.66,-110,0.98
Customer_Meter_10,2022-09-20T21:15:00Z,3.96,282.87,-111,0.91
Customer_Meter_10,2022-09-20T21:30:00Z,3.96,283.24,-110,0.93
Customer_Meter_10,2022-09-20T21:45:00Z,3.72,283.18,-111,0.98
Customer_Meter_10,2022-09-20T22:00:00Z,3.64,281.12,-111,0.94
Customer_Meter_10,2022-09-20T22:15:00Z,3.6,285.22,-110,0.92
Customer_Meter_10,2022-09-20T22:30:00Z,3.56,278.76,-110,0.93
Customer_Meter_10,2022-09-20T22:45:00Z,3.92,279.53,-110,0.95
Customer_Meter_10,2022-09-20T23:00:00Z,4.08,286.38,-110,0.91
Customer_Meter_10,2022-09-20T23:15:00Z,3.84,279.39,-110,0.98
Customer_Meter_10,2022-09-20T23:30:00Z,3.56,285.6,-111,0.97
Customer_Meter_10,2022-09-20T23:45:00Z,3.64,280.69,-111,0.93
Customer_Meter_10,2022-09-21T00:00:00Z,3.6,280.78,-110,0.94
Customer_Meter_10,2022-09-21T00:15:00Z,3.96,281.45,-110,0.98
Customer_Meter_10,2022-09-21T00:30:00Z,4,285.55,-110,0.93
Customer_Meter_10,2022-09-21T00:45:00Z,3.76,280.37,-110,0.99
Customer_Meter_10,2022-09-21T01:00:00Z,3.68,280.97,-111,0.95
Customer_Meter_10,2022-09-21T01:15:00Z,3.64,282.8,-111,0.93
Customer_Meter_10,2022-09-21T01:30:00Z,3.64,278.78,-110,0.94
Customer_Meter_10,2022-09-21T01:45:00Z,3.96,283.57,-110,0.95
Customer_Meter_10,2022-09-21T02:00:00Z,4.08,285.65,-111,0.94
Customer_Meter_10,2022-09-21T02:15:00Z,3.68,282.18,-111,0.96
Customer_Meter_10,2022-09-21T02:30:00Z,3.68,284.63,-110,0.95
Customer_Meter_10,2022-09-21T02:45:00Z,3.64,282.97,-111,0.9
Customer_Meter_10,2022-09-21T03:00:00Z,3.64,284.01,-111,0.97
Customer_Meter_10,2022-09-21T03:15:00Z,4,281.47,-110,0.92
Customer_Meter_10,2022-09-21T03:30:00Z,4.04,285.09,-111,0.91
Customer_Meter_10,2022-09-21T03:45:00Z,3.76,286.07,-111,0.93
Customer_Meter_10,2022-09-21T04:00:00Z,3.6,282.87,-111,0.94
Customer_Meter_10,2022-09-21T04:15:00Z,3.56,283.13,-110,0.96
Customer_Meter_10,2022-09-21T04:30:00Z,3.64,286.02,-110,0.93
Customer_Meter_10,2022-09-21T04:45:00Z,4,281.41,-111,0.96
Customer_Meter_10,2022-09-21T05:00:00Z,4.2,280.64,-111,0.94
Customer_Meter_10,2022-09-21T05:15:00Z,3.68,281.3,-110,0.99
Customer_Meter_10,2022-09-21T05:30:00Z,3.68,278.62,-111,0.91
Customer_Meter_10,2022-09-21T05:45:00Z,3.52,286.37,-111,0.98
Customer_Meter_10,2022-09-21T06:00:00Z,3.64,280.36,-111,0.98
Customer_Meter_10,2022-09-21T06:15:00Z,4.04,283.46,-111,0.98
Customer_Meter_10,2022-09-21T06:30:00Z,4.16,285.79,-110,0.95
Customer_Meter_10,2022-09-21T06:45:00Z,3.72,284.46,-110,0.98
Customer_Meter_10,2022-09-21T07:00:00Z,3.68,279.73,-110,0.96
Customer_Meter_10,2022-09-21T07:15:00Z,3.56,282.53,-110,0.97
Customer_Meter_10,2022-09-21T07:30:00Z,3.64,283.77,-111,0.96
Customer_Meter_10,2022-09-21T07:45:00Z,4,280.61,-111,0.95
Customer_Meter_10,2022-09-21T08:00:00Z,4.12,285.89,-111,0.93
Customer_Meter_10,2022-09-21T08:15:00Z,3.64,279.95,-110,0.93
Customer_Meter_10,2022-09-21T08:30:00Z,3.52,285.77,-110,0.92
Customer_Meter_10,2022-09-21T08:45:00Z,3.6,285.17,-111,0.96
Customer_Meter_10,2022-09-21T09:00:00Z,3.64,285.67,-111,0.93
Customer_Meter_10,2022-09-21T09:15:00Z,4,281.6,-111,0.92
Customer_Meter_10,2022-09-21T09:30:00Z,4,284.73,-111,0.98
Customer_Meter_10,2022-09-21T09:45:00Z,3.72,282.74,-111,0.92
Customer_Meter_10,2022-09-21T10:00:00Z,3.64,282.41,-110,0.92
Customer_Meter_10,2022-09-21T10:15:00Z,3.64,283.6,-110,0.91
Customer_Meter_10,2022-09-21T10:30:00Z,3.56,281.96,-111,0.94
Customer_Meter_10,2022-09-21T10:45:00Z,4.04,279.27,-110,0.94
Customer_Meter_10,2022-09-21T11:00:00Z,4,285.09,-111,0.91
Customer_Meter_10,2022-09-21T11:15:00Z,3.68,282.49,-111,0.91
Customer_Meter_10,2022-09-21T11:30:00Z,3.68,286.12,-110,0.96
Customer_Meter_10,2022-09-21T11:45:00Z,3.72,282.82,-111,0.96
Customer_Meter_10,2022-09-21T12:00:00Z,3.68,280.62,-110,0.95
Customer_Meter_10,2022-09-21T12:15:00Z,4.12,284.67,-110,0.92
Customer_Meter_10,2022-09-21T12:30:00Z,4.2,280.02,-110,0.97
Customer_Meter_10,2022-09-21T12:45:00Z,3.68,283.14,-110,0.94
Customer_Meter_10,2022-09-21T13:00:00Z,3.68,280.58,-110,0.91
Customer_Meter_10,2022-09-21T13:15:00Z,3.72,282.86,-111,0.98
Customer_Meter_10,2022-09-21T13:30:00Z,3.72,280.26,-110,0.96
Customer_Meter_10,2022-09-21T13:45:00Z,4.2,279.6,-111,0.92
Customer_Meter_10,2022-09-21T14:00:00Z,4.16,281.05,-110,0.92
Customer_Meter_10,2022-09-21T14:15:00Z,3.64,278.64,-110,0.97
Customer_Meter_10,2022-09-21T14:30:00Z,3.64,279.45,-110,0.94
Customer_Meter_10,2022-09-21T14:45:00Z,3.72,281.05,-110,0.93
Customer_Meter_10,2022-09-21T15:00:00Z,3.68,286.34,-110,0.94
Customer_Meter_10,2022-09-21T15:15:00Z,4.32,282.15,-111,0.98
Customer_Meter_10,2022-09-21T15:30:00Z,4.16,279.65,-111,0.94
Customer_Meter_10,2022-09-21T15:45:00Z,3.72,284,-110,0.91
Customer_Meter_10,2022-09-21T16:00:00Z,3.72,279.32,-110,0.95
Customer_Meter_10,2022-09-21T16:15:00Z,3.72,284.9,-111,0.95
Customer_Meter_10,2022-09-21T16:30:00Z,3.72,285,-111,0.94
Customer_Meter_10,2022-09-21T16:45:00Z,4.2,281.88,-111,0.92
